,time,avail,forcast_avail,bottom_level,top_level,percentage
58989,2,1,0,96,7,28
58990,2,1,0,58,73,0
58991,7,0,0,95,31,0
58992,0,1,1,92,95,0
58993,4,1,1,58,82,0
58994,9,0,1,86,17,2
58995,17,1,0,19,16,0
58996,3,1,1,39,62,23
58997,1,1,1,36,47,2
58998,9,1,0,51,20,19
58999,3,1,0,29,11,0
59000,13,0,0,0,51,0
59001,9,0,1,30,49,4
59002,0,0,0,90,24,0
59003,21,1,1,20,26,0
59004,1,0,0,11,90,0
59005,21,0,0,94,37,4
59006,4,0,1,6,34,0
59007,10,1,1,81,52,21
59008,5,0,1,22,47,0
59009,23,0,1,50,72,0
59010,17,1,1,29,30,0
59011,2,1,1,60,52,14
59012,14,0,1,57,13,9
59013,17,1,0,41,21,8
59014,3,0,0,37,70,7
59015,15,0,1,89,92,0
59016,15,0,1,67,80,0
59017,20,0,1,55,19,12
59018,17,0,0,87,81,0
59019,5,1,1,83,24,4
59020,20,0,0,56,30,10
59021,14,1,0,97,37,30
59022,18,1,0,25,29,0
59023,14,1,1,34,78,0
59024,12,1,0,97,28,20
59025,10,1,1,7,91,0
59026,14,0,1,14,27,0
59027,8,1,1,41,25,29
59028,9,0,0,11,82,0
59029,8,0,0,80,58,9
59030,11,0,0,90,1,14
59031,3,0,1,73,14,0
59032,20,0,1,62,10,23
59033,4,0,1,89,27,4
59034,13,1,1,68,39,22
59035,23,0,1,0,78,0
59036,22,1,0,6,96,0
59037,22,1,1,48,59,29
59038,0,1,1,70,73,0
59039,19,1,0,39,78,0
59040,19,0,1,16,65,0
59041,20,1,0,71,88,0
59042,1,1,1,63,99,0
59043,20,0,0,96,84,0
59044,0,0,0,25,62,0
59045,10,1,0,43,80,0
59046,21,1,0,23,28,0
59047,5,1,0,99,47,3
59048,12,1,0,35,17,10
59049,4,0,1,84,77,0
59050,14,1,0,59,34,14
59051,16,1,1,45,20,7
59052,23,0,1,78,50,23
59053,6,0,1,35,84,0
59054,14,1,0,46,16,6
59055,9,1,1,73,58,16
59056,12,0,1,1,59,0
59057,8,1,1,86,51,28
59058,11,0,0,17,3,0
59059,13,1,1,41,54,14
59060,4,1,0,5,82,0
59061,9,1,1,99,96,0
59062,11,1,0,48,81,0
59063,10,0,0,23,6,0
59064,1,1,1,21,75,0
59065,21,1,1,24,83,0
59066,6,0,1,1,60,0
59067,2,0,0,18,100,0
59068,0,0,1,88,64,0
59069,5,1,0,29,95,0
59070,5,0,1,90,43,0
59071,18,1,1,9,21,0
59072,20,0,1,15,93,0
59073,16,0,0,48,65,3
59074,17,0,1,68,40,1
59075,23,1,0,80,47,5
59076,10,1,0,88,44,18
59077,9,1,1,86,30,10
59078,20,0,1,63,97,0
59079,22,0,0,24,42,0
59080,17,1,0,23,12,0
59081,23,0,1,78,66,1
59082,11,1,1,88,91,0
59083,15,1,1,25,23,0
59084,11,0,0,4,32,0
59085,20,0,1,98,14,24
59086,18,1,1,39,36,1
59087,1,1,1,9,47,0
59088,5,0,1,99,72,0
59089,9,1,1,9,28,0
59090,7,1,0,78,97,0
59091,5,1,1,88,72,0
59092,23,1,0,50,45,3
59093,10,0,1,89,28,1
59094,14,0,0,46,73,0
59095,6,1,1,96,12,17
59096,2,1,1,33,29,21
59097,3,1,0,29,28,0
59098,8,0,1,59,51,3
59099,19,0,1,76,66,5
59100,17,0,1,2,42,0
59101,7,0,1,33,69,7
59102,5,0,1,91,51,8
59103,2,0,1,81,38,7
59104,11,0,0,46,38,6
59105,7,1,1,70,33,0
59106,21,0,1,10,91,0
59107,14,1,1,37,20,18
59108,22,0,0,14,55,0
59109,19,1,1,80,18,20
59110,0,1,1,72,63,10
59111,6,0,0,61,80,0
59112,18,0,0,39,49,6
59113,5,0,1,77,40,1
59114,5,1,0,91,91,0
59115,23,0,1,83,74,0
59116,14,1,1,53,46,0
59117,12,1,1,57,95,0
59118,19,1,1,51,50,13
59119,20,1,1,72,29,0
59120,12,0,1,17,25,0
59121,15,1,0,92,38,25
59122,10,1,1,67,54,8
59123,13,0,1,91,3,5
59124,2,1,1,18,15,0
59125,6,1,1,91,72,0
59126,7,1,1,85,8,26
59127,13,0,1,12,21,0
59128,0,0,1,42,59,4
59129,23,0,0,46,56,7
59130,16,1,0,29,66,0
59131,14,0,0,69,39,0
59132,16,0,0,44,62,1
59133,22,1,0,76,45,3
59134,6,0,1,27,91,0
59135,10,1,1,20,22,0
59136,15,0,1,29,50,0
59137,8,0,1,100,79,0
59138,17,1,0,97,66,23
59139,7,0,1,43,48,5
59140,21,0,0,35,99,0
59141,0,1,0,21,80,0
59142,8,0,1,46,79,0
59143,14,0,0,87,57,6
59144,22,1,1,21,30,0
59145,0,1,1,38,48,18
59146,18,1,0,72,51,30
59147,5,0,0,11,90,0
59148,23,0,0,40,61,9
59149,16,0,0,88,10,9
59150,10,0,0,96,25,9
59151,8,0,1,51,87,0
59152,17,1,0,30,25,27
59153,15,0,1,85,25,2
59154,11,1,1,26,20,0
59155,9,1,1,72,5,24
59156,23,1,1,3,83,0
59157,15,0,1,65,23,9
59158,23,1,1,34,32,4
59159,1,0,1,53,53,8
59160,2,1,1,5,57,0
59161,20,0,1,52,59,18
59162,22,0,0,39,85,0
59163,23,0,1,10,12,0
59164,2,1,1,63,64,11
59165,2,0,0,62,99,0
59166,23,1,1,36,84,0
59167,0,1,0,62,62,28
59168,15,1,1,75,27,22
59169,16,1,0,48,43,22
59170,15,1,1,89,7,22
59171,13,0,1,66,0,11
59172,5,0,0,3,100,0
59173,10,0,1,34,65,0
59174,10,1,1,44,54,25
59175,4,0,1,83,25,2
59176,1,0,1,16,6,0
59177,19,0,1,49,39,14
59178,14,1,0,57,63,4
59179,16,0,1,40,75,0
59180,21,1,0,28,57,0
59181,18,1,0,89,94,0
59182,16,0,0,90,89,0
59183,5,1,0,10,20,0
59184,11,0,1,85,16,5
59185,14,0,0,73,81,0
59186,13,1,0,4,93,0
59187,10,1,1,57,54,15
59188,6,1,0,87,18,2
59189,2,0,1,61,35,9
59190,5,1,1,6,63,0
59191,23,1,1,36,86,0
59192,6,0,1,3,25,0
59193,20,1,0,63,10,30
59194,23,0,1,24,24,0
59195,14,0,0,44,44,0
59196,7,1,0,80,47,16
59197,12,1,1,27,50,0
59198,11,1,0,20,5,0
59199,13,0,1,34,19,3
59200,6,0,0,33,6,5
59201,5,1,0,78,30,6
59202,23,0,0,70,93,0
59203,10,0,1,31,43,5
59204,15,1,1,51,34,26
59205,13,1,0,37,4,27
59206,8,0,1,29,20,0
59207,17,0,0,56,14,6
59208,15,1,0,32,81,0
59209,1,0,0,90,37,3
59210,13,0,1,6,90,0
59211,0,0,1,59,41,9
59212,7,1,0,48,62,8
59213,10,0,1,74,58,7
59214,16,1,1,6,88,0
59215,20,1,0,88,83,0
59216,22,0,1,35,39,3
59217,10,1,0,44,38,23
59218,8,1,1,37,15,2
59219,15,1,1,65,71,0
59220,15,0,0,17,36,0
59221,8,0,1,63,10,5
59222,9,1,0,33,78,0
59223,11,0,1,86,14,4
59224,23,1,0,24,95,0
59225,22,0,0,46,73,0
59226,19,1,1,34,56,14
59227,10,1,1,62,79,0
59228,7,0,1,13,23,0
59229,6,0,0,60,100,0
59230,16,1,0,15,77,0
59231,4,1,1,6,65,0
59232,12,0,1,51,55,0
59233,11,1,1,54,2,22
59234,1,1,1,55,10,20
59235,8,0,0,93,47,0
59236,4,1,1,69,97,0
59237,10,1,0,13,4,0
59238,16,0,1,6,59,0
59239,13,1,1,98,23,28
59240,11,0,0,20,1,0
59241,0,1,0,54,28,7
59242,12,0,0,43,84,0
59243,3,0,0,24,41,0
59244,4,1,0,88,62,23
59245,19,1,0,86,67,15
59246,2,1,0,39,71,0
59247,2,1,1,7,56,0
59248,4,0,1,36,56,2
59249,16,1,0,30,51,20
59250,17,0,0,100,21,5
59251,14,1,1,33,19,14
59252,16,1,0,36,32,29
59253,20,1,0,49,38,24
59254,0,1,1,27,2,0
59255,6,1,0,71,43,28
59256,12,0,1,10,95,0
59257,1,0,0,6,37,0
59258,1,0,0,7,10,0
59259,18,0,0,98,55,6
59260,19,1,1,61,24,26
59261,2,1,1,2,95,0
59262,11,1,0,11,67,0
59263,11,0,0,10,33,0
59264,9,1,0,94,16,18
59265,16,1,0,49,60,14
59266,14,1,1,61,17,25
59267,9,0,0,7,50,0
59268,18,1,1,39,35,29
59269,11,1,0,29,17,0
59270,3,0,0,63,26,9
59271,4,0,0,4,4,0
59272,20,0,1,7,35,0
59273,11,1,0,73,29,26
59274,6,0,0,18,87,0
59275,20,1,0,44,90,0
59276,10,1,0,71,43,18
59277,16,1,1,98,36,18
59278,20,0,1,47,12,5
59279,23,1,0,7,75,0
59280,21,1,1,23,66,0
59281,20,1,0,41,26,11
59282,16,1,0,99,86,0
59283,22,0,0,97,93,0
59284,4,0,1,65,56,4
59285,20,1,1,68,44,15
59286,12,1,0,0,35,0
59287,5,1,0,58,55,13
59288,4,0,1,92,34,5
59289,4,0,1,92,41,7
59290,1,0,1,49,36,2
59291,8,0,1,91,76,0
59292,10,1,1,24,25,0
59293,16,1,1,95,28,20
59294,6,0,1,95,26,0
59295,23,0,1,63,21,25
59296,2,0,1,43,21,3
59297,16,1,0,85,32,6
59298,8,1,1,23,1,0
59299,17,0,1,51,100,0
59300,1,0,0,45,63,2
59301,13,0,0,78,81,0
59302,5,0,1,49,26,1
59303,5,0,0,34,51,6
59304,3,0,1,36,47,2
59305,19,1,1,63,95,0
59306,4,1,1,41,35,10
59307,7,1,1,12,96,0
59308,12,0,1,0,5,0
59309,5,0,0,86,72,0
59310,19,0,0,63,28,1
59311,21,1,0,56,50,4
59312,20,1,1,14,78,0
59313,15,1,0,75,2,27
59314,17,1,1,60,99,0
59315,20,1,1,47,70,1
59316,18,1,1,54,33,2
59317,4,0,0,64,79,0
59318,8,1,0,36,12,18
59319,3,0,1,47,73,0
59320,14,0,0,4,49,0
59321,19,0,0,70,38,5
59322,9,1,1,10,80,0
59323,22,1,1,75,43,12
59324,11,0,1,14,79,0
59325,23,0,0,87,3,10
59326,5,1,1,44,1,21
59327,5,0,0,71,25,0
59328,20,1,0,10,98,0
59329,0,0,0,27,22,0
59330,14,0,1,20,48,0
59331,3,1,0,29,68,0
59332,3,0,0,74,64,7
59333,5,0,1,90,52,10
59334,20,0,0,73,16,3
59335,14,1,0,48,70,0
59336,22,0,0,15,52,0
59337,21,0,1,74,43,0
59338,7,1,1,80,18,27
59339,14,1,1,40,37,24
59340,6,0,0,83,2,7
59341,18,0,0,11,36,0
59342,14,0,0,52,37,10
59343,20,1,0,0,54,0
59344,22,1,0,23,70,0
59345,11,1,1,9,26,0
59346,18,1,1,28,81,0
59347,11,0,1,0,74,0
59348,15,0,1,49,80,0
59349,16,0,1,32,99,0
59350,8,1,1,78,90,0
59351,21,0,0,27,10,0
59352,4,0,0,8,3,0
59353,4,0,1,78,43,8
59354,0,1,0,16,89,0
59355,12,0,1,22,27,0
59356,21,1,0,23,38,0
59357,18,0,0,66,38,5
59358,18,0,0,5,29,0
59359,18,1,1,100,5,23
59360,3,0,1,14,21,0
59361,14,0,1,66,14,5
59362,12,0,0,81,51,10
59363,17,1,1,20,52,0
59364,8,0,0,80,58,6
59365,18,0,0,43,56,1
59366,2,0,1,77,8,11
59367,3,0,1,42,26,8
59368,5,0,1,16,16,0
59369,0,1,0,6,93,0
59370,1,1,0,67,100,0
59371,0,0,0,54,73,0
59372,21,1,1,79,47,23
59373,13,0,0,53,19,10
59374,13,0,0,15,72,0
59375,13,1,0,44,33,17
59376,8,1,1,6,70,0
59377,17,1,0,50,20,2
59378,4,0,0,11,10,0
59379,7,1,1,10,39,0
59380,10,1,1,5,56,0
59381,12,0,0,52,40,4
59382,8,1,1,3,54,0
59383,9,1,0,19,93,0
59384,9,0,0,1,85,0
59385,16,1,1,61,98,0
59386,11,0,0,94,96,0
59387,17,0,1,64,65,5
59388,22,1,0,63,11,0
59389,16,0,1,23,12,0
59390,10,1,0,93,42,30
59391,18,1,0,36,66,7
59392,1,1,1,69,80,0
59393,6,1,1,11,12,0
59394,12,0,0,42,98,0
59395,10,0,0,89,30,4
59396,15,1,0,14,9,0
59397,11,1,0,41,5,26
59398,3,0,1,98,4,15
59399,14,0,0,8,66,0
59400,9,1,0,56,50,17
59401,12,0,0,11,77,0
59402,20,0,0,24,54,0
59403,9,1,0,51,2,30
59404,12,1,0,25,18,0
59405,9,0,0,66,60,2
59406,13,1,0,81,27,6
59407,20,1,1,74,7,24
59408,11,0,1,93,29,10
59409,22,0,1,74,27,11
59410,4,0,0,36,87,0
59411,8,1,1,26,65,0
59412,3,1,1,0,11,0
59413,9,0,1,92,6,11
59414,13,0,0,69,63,4
59415,0,1,0,14,70,0
59416,11,0,0,90,3,7
59417,18,0,0,66,85,0
59418,12,1,0,88,89,0
59419,1,0,1,64,49,2
59420,18,0,0,8,48,0
59421,18,1,1,46,23,12
59422,13,0,0,39,94,0
59423,8,0,0,25,37,0
59424,5,1,0,17,1,0
59425,4,1,1,14,4,0
59426,9,1,0,22,62,0
59427,16,1,0,61,25,12
59428,17,1,0,12,72,0
59429,23,0,1,36,6,29
59430,11,0,0,71,18,3
59431,11,0,1,18,1,0
59432,4,0,1,37,58,10
59433,22,0,0,27,55,0
59434,7,0,0,74,50,8
59435,4,1,0,84,5,26
59436,19,0,1,60,55,30
59437,19,1,1,36,95,0
59438,9,1,1,34,6,26
59439,21,1,1,31,48,23
59440,8,0,0,49,39,7
59441,23,0,1,84,42,15
59442,16,0,0,20,84,0
59443,15,0,0,15,7,0
59444,8,1,0,43,23,16
59445,7,0,0,48,26,7
59446,8,0,0,18,84,0
59447,5,0,1,82,10,8
59448,1,1,1,89,48,24
59449,22,0,1,2,70,0
59450,3,0,0,81,83,0
59451,17,0,0,38,72,0
59452,19,1,1,72,90,0
59453,21,0,1,62,16,0
59454,12,1,1,6,70,0
59455,10,0,1,0,45,0
59456,12,0,1,93,40,6
59457,1,0,0,13,63,0
59458,3,0,0,25,27,0
59459,0,1,1,41,18,17
59460,1,0,0,17,58,0
59461,13,1,1,96,61,18
59462,11,0,0,29,66,0
59463,22,0,1,0,86,0
59464,19,1,0,50,2,22
59465,17,1,0,21,79,0
59466,3,0,0,44,10,12
59467,3,1,0,71,89,0
59468,18,0,0,94,11,3
59469,1,1,0,36,21,26
59470,16,1,1,71,14,8
59471,17,0,0,88,64,0
59472,10,0,1,1,16,0
59473,16,1,0,42,34,28
59474,13,0,0,11,97,0
59475,2,1,0,97,97,0
59476,10,0,1,18,99,0
59477,5,0,0,8,52,0
59478,17,1,0,32,50,26
59479,12,1,0,79,82,0
59480,7,1,1,29,44,0
59481,3,0,0,76,43,3
59482,23,1,0,28,8,0
59483,5,0,1,29,48,0
59484,21,1,1,72,82,0
59485,15,0,0,21,20,0
59486,1,0,0,58,59,3
59487,17,0,0,20,9,0
59488,13,0,1,22,26,0
59489,6,1,1,95,34,16
59490,2,1,1,7,71,0
59491,6,1,0,45,57,24
59492,19,0,0,81,75,0
59493,23,0,1,97,13,12
59494,0,0,0,26,12,0
59495,17,0,0,52,39,5
59496,6,0,0,1,57,0
59497,2,1,0,30,100,0
59498,8,1,0,69,42,25
59499,1,0,0,52,31,5
59500,13,0,1,42,0,10
59501,3,0,1,35,18,4
59502,22,0,1,67,72,0
59503,21,0,0,92,13,8
59504,8,1,0,61,24,1
59505,12,0,1,19,76,0
59506,18,1,1,100,56,26
59507,7,0,0,94,61,2
59508,9,0,0,20,5,0
59509,5,0,1,0,17,0
59510,7,1,0,79,39,14
59511,22,1,1,99,67,29
59512,15,1,0,1,20,0
59513,20,0,0,42,54,0
59514,17,1,1,82,65,18
59515,21,0,0,97,93,0
59516,19,0,1,58,57,11
59517,0,0,0,77,73,0
59518,1,0,0,93,49,8
59519,5,0,0,83,54,8
59520,21,1,1,62,79,0
59521,5,0,0,98,74,0
59522,0,1,1,0,87,0
59523,5,1,0,98,78,0
59524,5,1,0,38,44,7
59525,12,0,0,63,49,6
59526,12,1,0,48,50,28
59527,18,1,0,71,52,22
59528,1,0,1,0,21,0
59529,8,1,0,89,54,7
59530,19,0,0,97,70,7
59531,17,1,1,48,67,5
59532,2,1,0,62,18,3
59533,7,0,0,95,56,1
59534,19,0,0,12,4,0
59535,8,1,0,23,55,0
59536,0,0,0,35,40,1
59537,3,1,1,67,20,16
59538,16,1,1,70,68,30
59539,13,0,0,81,45,1
59540,8,1,1,97,62,27
59541,0,0,0,28,26,0
59542,0,1,1,30,22,6
59543,17,0,1,10,86,0
59544,17,0,0,19,34,0
59545,10,0,1,54,81,0
59546,3,1,0,81,10,27
59547,5,0,1,32,22,5
59548,10,1,0,45,91,0
59549,11,1,0,57,80,0
59550,4,0,1,83,51,9
59551,22,0,0,64,8,9
59552,11,1,0,83,89,0
59553,18,0,1,78,29,11
59554,19,0,1,23,32,0
59555,6,0,0,28,36,0
59556,21,1,1,86,79,0
59557,20,1,1,1,75,0
59558,20,1,0,63,88,0
59559,11,1,1,99,67,14
59560,4,0,1,59,50,5
59561,10,0,0,16,31,0
59562,16,0,0,7,89,0
59563,9,0,1,4,47,0
59564,10,1,1,92,89,0
59565,22,1,1,24,50,0
59566,2,0,1,64,48,10
59567,10,0,0,85,51,2
59568,2,0,0,32,63,10
59569,4,1,0,80,94,0
59570,10,1,0,44,18,2
59571,0,1,0,68,21,24
59572,22,1,0,76,70,10
59573,13,1,1,36,64,5
59574,7,0,0,83,66,7
59575,8,0,0,87,64,3
59576,16,0,1,69,94,0
59577,9,1,0,13,99,0
59578,21,0,0,63,69,3
59579,3,1,1,50,91,0
59580,17,0,1,52,8,12
59581,12,1,0,48,29,16
59582,15,1,0,86,26,0
59583,18,1,1,45,60,3
59584,15,1,1,37,79,0
59585,10,1,1,87,41,2
59586,19,0,1,61,36,3
59587,7,0,1,18,9,0
59588,16,0,0,86,84,0
59589,16,1,0,88,67,7
59590,11,0,0,38,65,9
59591,21,0,0,69,73,0
59592,21,0,1,67,88,0
59593,20,1,0,21,8,0
59594,6,1,1,12,93,0
59595,10,1,1,36,4,26
59596,0,1,1,70,67,7
59597,22,0,0,54,90,0
59598,15,0,0,92,45,6
59599,16,1,0,93,99,0
59600,13,0,1,87,1,11
59601,19,1,0,61,4,30
59602,12,0,0,29,12,0
59603,6,1,1,98,10,21
59604,9,0,0,67,88,0
59605,4,0,1,97,21,6
59606,22,0,1,100,84,0
59607,21,1,0,87,24,3
59608,16,1,0,30,56,24
59609,10,0,0,10,12,0
59610,19,0,0,14,96,0
59611,19,1,0,43,59,29
59612,0,0,0,70,84,0
59613,1,1,1,71,81,0
59614,1,1,1,64,31,2
59615,8,1,0,48,57,20
59616,17,0,0,67,75,0
59617,6,1,1,62,37,17
59618,8,1,1,13,6,0
59619,14,0,0,20,58,0
59620,16,1,0,48,38,13
59621,19,1,1,14,44,0
59622,6,1,0,93,7,20
59623,6,1,1,55,45,2
59624,5,1,0,86,97,0
59625,2,1,0,69,36,30
59626,20,1,0,85,2,27
59627,1,0,0,23,38,0
59628,22,1,0,14,37,0
59629,6,1,1,44,73,0
59630,13,1,1,9,5,0
59631,6,0,0,12,53,0
59632,13,1,0,100,54,6
59633,19,0,0,67,12,10
59634,20,0,1,32,37,26
59635,17,0,1,2,84,0
59636,0,0,1,64,85,0
59637,22,1,0,68,43,7
59638,20,1,1,71,14,21
59639,0,1,1,39,29,10
59640,5,0,1,26,10,0
59641,10,0,1,33,1,11
59642,22,1,0,32,59,2
59643,13,0,1,34,34,3
59644,21,1,0,98,18,8
59645,17,0,1,35,90,0
59646,6,1,0,3,85,0
59647,20,0,0,16,4,0
59648,19,1,0,80,43,3
59649,13,0,1,60,3,9
59650,10,0,0,36,76,0
59651,11,1,0,37,16,8
59652,7,1,0,61,85,0
59653,19,1,0,38,69,21
59654,0,0,1,58,99,0
59655,18,0,0,40,37,1
59656,23,1,0,36,74,0
59657,21,1,1,47,44,4
59658,6,0,1,56,40,4
59659,22,1,1,70,100,0
59660,19,1,0,29,18,0
59661,12,1,1,45,79,0
59662,13,0,1,88,47,8
59663,20,0,1,80,42,0
59664,2,1,0,86,71,0
59665,2,0,0,87,41,6
59666,3,1,0,56,9,28
59667,7,1,0,65,56,3
59668,7,1,1,73,56,27
59669,21,0,1,54,16,17
59670,7,0,1,32,10,6
59671,8,0,0,15,61,0
59672,9,0,0,13,95,0
59673,9,0,1,80,56,9
59674,0,0,1,7,81,0
59675,23,1,1,1,7,0
59676,7,1,1,61,93,0
59677,23,1,1,3,68,0
59678,18,0,1,72,31,15
59679,11,0,0,44,89,0
59680,1,1,0,79,26,21
59681,21,0,1,1,27,0
59682,14,1,1,86,13,7
59683,3,0,0,15,63,0
59684,7,1,0,15,78,0
59685,22,0,0,67,3,10
59686,8,1,0,28,57,0
59687,12,0,1,20,88,0
59688,10,1,1,89,26,25
59689,1,0,1,44,64,1
59690,5,0,1,59,60,1
59691,21,0,0,23,75,0
59692,5,1,1,35,77,0
59693,0,0,0,13,100,0
59694,8,0,0,99,75,0
59695,22,0,1,14,56,0
59696,23,0,1,29,20,0
59697,1,1,1,8,74,0
59698,20,1,0,53,54,9
59699,20,1,1,67,55,28
59700,1,1,1,5,99,0
59701,8,0,1,49,100,0
59702,0,1,0,3,5,0
59703,22,0,1,46,34,19
59704,8,1,0,83,73,0
59705,15,0,1,6,36,0
59706,17,0,1,3,31,0
59707,22,1,0,24,41,0
59708,4,1,0,97,43,18
59709,18,1,0,85,64,6
59710,18,1,1,4,27,0
59711,22,1,1,96,77,0
59712,11,1,0,36,1,28
59713,19,0,1,2,78,0
59714,10,0,0,96,49,9
59715,20,1,1,73,85,0
59716,19,0,0,57,23,9
59717,22,1,0,87,1,14
59718,0,1,1,56,77,0
59719,6,0,0,75,66,8
59720,12,0,0,49,74,0
59721,0,0,1,49,1,14
59722,20,1,0,38,71,0
59723,23,1,0,96,23,0
59724,22,1,0,96,6,5
59725,13,1,1,18,72,0
59726,22,0,0,70,50,10
59727,21,1,0,42,27,6
59728,0,0,1,29,29,0
59729,19,0,1,70,1,20
59730,21,1,1,40,48,20
59731,14,1,0,48,46,19
59732,11,0,0,19,44,0
59733,16,0,1,99,41,8
59734,1,1,0,64,86,0
59735,5,1,0,55,47,28
59736,22,1,1,100,40,20
59737,17,1,1,23,72,0
59738,7,1,1,93,37,26
59739,17,0,1,10,81,0
59740,19,0,1,66,65,21
59741,15,0,0,72,22,3
59742,14,0,1,82,32,0
59743,13,0,0,25,24,0
59744,17,0,0,64,13,8
59745,20,1,0,8,62,0
59746,8,0,1,77,1,11
59747,18,1,0,59,86,0
59748,14,0,0,65,55,9
59749,4,1,1,82,4,20
59750,11,1,1,91,66,7
59751,7,1,0,70,7,29
59752,20,0,0,51,41,1
59753,13,1,1,58,77,0
59754,8,0,0,93,57,1
59755,17,1,1,54,5,28
59756,7,1,0,0,79,0
59757,13,1,0,30,14,22
59758,17,0,1,26,16,0
59759,17,0,1,89,21,1
59760,19,1,0,96,54,14
59761,4,0,0,64,23,6
59762,6,1,0,67,4,22
59763,15,1,0,81,95,0
59764,1,1,0,29,28,0
59765,5,0,1,84,59,3
59766,4,0,0,98,52,1
59767,13,1,0,7,45,0
59768,4,0,0,60,50,6
59769,15,1,1,89,56,23
59770,6,1,0,39,43,14
59771,2,0,1,42,5,9
59772,21,1,1,87,56,15
59773,2,1,0,9,36,0
59774,9,1,0,57,46,5
59775,11,0,0,55,99,0
59776,18,1,1,52,16,13
59777,5,1,1,84,8,23
59778,13,1,0,56,17,15
59779,17,1,0,43,80,0
59780,0,0,1,15,34,0
59781,19,1,1,12,8,0
59782,1,0,1,99,50,2
59783,8,1,0,5,26,0
59784,7,1,0,45,44,21
59785,1,0,1,4,12,0
59786,19,0,0,44,69,2
59787,5,0,1,7,79,0
59788,23,1,0,38,25,6
59789,19,1,1,97,49,21
59790,18,1,1,71,23,15
59791,1,1,1,52,71,0
59792,20,1,1,86,63,17
59793,21,0,0,88,9,6
59794,17,1,0,92,52,25
59795,18,0,0,62,30,2
59796,16,0,1,0,81,0
59797,4,0,1,58,25,7
59798,1,1,1,15,44,0
59799,18,0,0,64,32,8
59800,7,0,1,60,83,0
59801,18,0,0,24,3,0
59802,0,1,1,60,87,0
59803,7,1,0,18,78,0
59804,13,0,1,70,91,0
59805,10,1,1,40,75,0
59806,11,0,1,10,9,0
59807,12,1,1,74,16,23
59808,16,0,1,11,63,0
59809,5,0,0,66,33,1
59810,16,1,0,32,52,3
59811,20,0,0,35,45,6
59812,2,1,0,25,61,0
59813,15,1,0,97,28,17
59814,2,1,0,1,89,0
59815,6,0,1,0,63,0
59816,4,1,1,73,73,0
59817,1,1,1,39,35,20
59818,7,1,1,100,66,25
59819,21,0,1,13,22,0
59820,1,0,1,69,54,10
59821,6,0,1,79,96,0
59822,15,0,0,57,33,3
59823,18,1,0,21,100,0
59824,21,1,0,18,10,0
59825,23,1,1,81,70,22
59826,11,0,1,92,39,5
59827,8,0,1,52,28,2
59828,7,0,1,9,8,0
59829,22,0,0,100,22,9
59830,2,1,0,65,62,28
59831,8,0,0,18,49,0
59832,6,1,1,84,73,0
59833,4,1,1,44,31,25
59834,9,1,1,84,82,0
59835,9,0,1,67,35,4
59836,4,1,1,25,34,0
59837,12,0,0,15,92,0
59838,15,0,1,68,16,6
59839,0,0,1,71,4,7
59840,14,0,0,17,52,0
59841,9,0,1,45,46,0
59842,6,1,1,64,22,11
59843,16,1,1,19,3,0
59844,10,0,1,87,44,10
59845,23,1,0,68,17,4
59846,16,1,0,18,95,0
59847,14,0,0,83,14,0
59848,14,1,1,60,68,8
59849,7,0,1,80,96,0
59850,2,1,1,11,42,0
59851,18,0,1,50,50,3
59852,20,0,0,26,85,0
59853,6,1,0,18,26,0
59854,3,1,1,99,81,0
59855,4,0,0,91,46,7
59856,22,1,0,51,32,6
59857,13,0,1,53,94,0
59858,5,0,0,11,89,0
59859,5,1,0,94,95,0
59860,9,0,0,64,59,4
59861,5,1,0,51,17,11
59862,3,1,0,34,47,26
59863,7,0,1,52,14,9
59864,12,0,0,54,51,5
59865,12,0,1,67,17,7
59866,18,1,0,6,61,0
59867,6,1,1,91,7,28
59868,10,0,1,56,45,10
59869,19,0,1,86,18,11
59870,18,0,0,39,54,5
59871,14,1,0,15,40,0
59872,10,0,0,90,5,11
59873,23,1,0,72,56,2
59874,5,0,0,23,86,0
59875,22,0,0,40,83,0
59876,13,0,0,93,85,0
59877,21,0,0,50,20,6
59878,6,1,1,66,63,16
59879,9,1,1,37,24,20
59880,21,1,0,57,72,0
59881,1,0,1,79,49,0
59882,18,0,1,62,86,0
59883,10,0,1,79,77,0
59884,11,1,1,82,57,18
59885,7,0,0,51,55,10
59886,6,1,0,47,6,30
59887,15,1,1,89,79,0
59888,13,1,1,16,41,0
59889,12,0,0,67,60,4
59890,18,0,1,28,55,0
59891,0,0,0,39,0,8
59892,7,1,1,79,33,8
59893,9,1,1,1,93,0
59894,8,1,1,74,9,21
59895,9,0,1,87,37,4
59896,15,1,0,50,77,0
59897,19,0,0,53,81,0
59898,12,1,0,4,73,0
59899,13,0,1,83,38,10
59900,22,1,0,87,28,9
59901,6,1,0,61,10,29
59902,14,0,0,90,37,10
59903,2,1,0,74,14,15
59904,2,1,1,89,13,2
59905,7,0,0,87,6,6
59906,16,1,0,82,24,16
59907,13,1,0,39,79,0
59908,18,0,0,10,38,0
59909,22,0,1,65,13,22
59910,9,0,0,93,87,0
59911,9,1,0,90,57,5
59912,22,0,0,18,8,0
59913,8,1,0,47,76,0
59914,23,0,0,27,40,0
59915,23,1,1,87,76,0
59916,0,0,0,17,64,0
59917,6,0,1,35,5,15
59918,15,1,1,1,69,0
59919,23,0,0,56,52,7
